"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"CH","2020-09-26","92.9","-0.95","5.41","Jacob deGrom",543281,594798,"null","foul",,,,,"8","null","R","R","R","WSH","NYM","S","null","null",2,2,2020,"-1.11","0.30","0.04","1.65","null",543228,671277,2,4,"Bot","null","null",,,"467092",,"null",5.043849304864769,-135.1314533896609,-4.547529202333903,-14.717305079269343,29.377341410072574,-27.719839641647,"3.41","1.54","2","68.1","-31","94.0","1634","7.0",630895,594798,"467092","624413","429664","641645","642708","642086","607043","643446","53.54","null","null","null","null","null","null","null",34,"7","Changeup",2,3,2,3,3,2,2,3,"Standard","Standard"
"SL","2020-09-26","94.3","-0.93","5.44","Jacob deGrom",543281,594798,"null","foul",,,,,"14","null","R","R","R","WSH","NYM","S","null","null",2,2,2020,"0.31","0.44","1.59","2.38","null",543228,671277,2,4,"Bot","null","null",,,"467092",,"null",5.947038894390239,-137.34481736103288,-3.363629850189164,2.7802720923369293,26.98203518303562,-26.02145609323927,"3.41","1.54","7","61.1","-23","96.0","2619","7.0",630895,594798,"467092","624413","429664","641645","642708","642086","607043","643446","53.51","null","null","null","null","null","null","null",34,"6","Slider",2,3,2,3,3,2,2,3,"Standard","Standard"
"CH","2020-09-26","91.8","-0.81","5.44","Jacob deGrom",543281,594798,"null","foul",,,,,"8","null","R","R","R","WSH","NYM","S","null","null",2,2,2020,"-1.08","0.25","-0.23","2.05","null",543228,671277,2,4,"Bot","null","null",,,"467092",,"null",3.864745391145922,-133.65885112074477,-3.3333242923689337,-13.771836758190588,27.402949883768063,-28.638346153903637,"3.41","1.54","null","null","null","93.4","1489","7.1",630895,594798,"467092","624413","429664","641645","642708","642086","607043","643446","53.43","null","null","null","null","null","null","null",34,"5","Changeup",2,3,2,3,3,2,2,3,"Standard","Standard"
"FF","2020-09-26","98.6","-1.01","5.36","Jacob deGrom",543281,594798,"null","swinging_strike",,,,,"3","null","R","R","R","WSH","NYM","S","null","null",2,1,2020,"-0.44","1.34","0.56","3.45","null",543228,671277,2,4,"Bot","null","null",,,"467092",,"null",5.37962533151985,-143.63921194306621,-2.956882481221941,-7.300108679693958,30.95967095188055,-13.01199974836384,"3.41","1.54","null","null","null","100.3","2277","7.0",630895,594798,"467092","624413","429664","641645","642708","642086","607043","643446","53.48","null","null","null","null","null","null","null",34,"4","4-Seam Fastball",2,3,2,3,3,2,2,3,"Standard","Standard"
"FF","2020-09-26","97.8","-0.81","5.41","Jacob deGrom",543281,594798,"null","ball",,,,,"12","null","R","R","R","WSH","NYM","B","null","null",1,1,2020,"-0.27","1.30","1.34","3.01","null",543228,671277,2,4,"Bot","null","null",,,"467092",,"null",6.512744354926469,-142.30371056801025,-4.034141760529312,-5.0882574315451645,30.739468729145916,-13.73059950596146,"3.46","1.59","null","null","null","99.3","2271","7.0",630895,594798,"467092","624413","429664","641645","642708","642086","607043","643446","53.48","null","null","null","null","null","null","null",34,"3","4-Seam Fastball",2,3,2,3,3,2,2,3,"Standard","Standard"
"FF","2020-09-26","99.1","-0.88","5.43","Jacob deGrom",543281,594798,"null","ball",,,,,"12","null","R","R","R","WSH","NYM","B","null","null",0,1,2020,"-0.39","1.43","0.46","4.23","null",543228,671277,2,4,"Bot","null","null",,,"467092",,"null",4.650687451355975,-144.31217916789214,-1.2304005437086847,-6.545922744197673,33.1899514716493,-12.039023160491883,"3.47","1.58","null","null","null","100.6","2404","7.0",630895,594798,"467092","624413","429664","641645","642708","642086","607043","643446","53.45","null","null","null","null","null","null","null",34,"2","4-Seam Fastball",2,3,2,3,3,2,2,3,"Standard","Standard"
"SL","2020-09-26","94.1","-0.91","5.46","Jacob deGrom",543281,594798,"null","swinging_strike",,,,,"6","null","R","R","R","WSH","NYM","S","null","null",0,0,2020,"0.27","0.50","0.73","2.31","null",543228,671277,2,4,"Bot","null","null",,,"467092",,"null",3.702106772325769,-137.1362658065091,-3.6702648297118716,2.758214467940942,27.232314836274497,-25.261226876883537,"3.41","1.54","null","null","null","95.8","2429","7.0",630895,594798,"467092","624413","429664","641645","642708","642086","607043","643446","53.52","null","null","null","null","null","null","null",34,"1","Slider",2,3,2,3,3,2,2,3,"Standard","Standard"
"CH","2020-09-26","91.5","-0.87","5.48","Jacob deGrom",671277,594798,"walk","ball",,,,,"11","Luis Garcia walks.  ","R","L","R","WSH","NYM","B","null","null",3,2,2020,"-1.04","0.05","-1.04","3.73","null",543228,"null",2,4,"Bot","null","null",,,"467092",,"null",1.8190158007239154,-133.44635478677998,1.2771697457042657,-12.855499131608385,24.918491536156022,-31.95239511909733,"3.02","1.56","null","null","null","93.4","1463","7.0",630895,594798,"467092","624413","429664","641645","642708","642086","607043","643446","53.49","null","null","0.70",1,0,0,"null",33,"6","Changeup",2,3,2,3,3,2,2,3,"Standard","Standard"
"CH","2020-09-26","93.7","-0.79","5.31","Jacob deGrom",671277,594798,"null","ball",,,,,"14","null","R","L","R","WSH","NYM","B","null","null",2,2,2020,"-1.18","0.30","1.45","-0.39",571788,"null",543228,2,4,"Bot","null","null",,,"467092",,"null",8.52070028330084,-135.90275464505885,-9.76865886067372,-16.481213326344847,28.62748285585653,-26.555934173501093,"3.07","1.56","null","null","null","95.1","1543","7.2",630895,594798,"467092","624413","429664","641645","642708","642086","607043","643446","53.33","null","null","null","null","null","null","null",33,"5","Changeup",1,3,1,3,3,1,1,3,"Standard","Strategic"
"CH","2020-09-26","92.6","-0.94","5.35","Jacob deGrom",671277,594798,"null","swinging_strike",,,,,"14","null","R","L","R","WSH","NYM","S","null","null",2,1,2020,"-1.14","0.11","0.22","0.91",571788,"null",543228,2,4,"Bot","null","null",,,"467092",,"null",5.567352490964665,-134.67453534135814,-5.868883190297036,-15.08834878984717,28.825003085410298,-29.76435222002026,"3.38","1.64","null","null","null","94.1","1610","7.2",630895,594798,"467092","624413","429664","641645","642708","642086","607043","643446","53.34","null","null","null","null","null","null","null",33,"4","Changeup",1,3,1,3,3,1,1,3,"Standard","Standard"
"CH","2020-09-26","93.3","-0.83","5.39","Jacob deGrom",671277,594798,"null","blocked_ball",,,,,"14","null","R","L","R","WSH","NYM","B","null","null",1,1,2020,"-0.93","0.43","0.89","0.40",571788,"null",543228,2,4,"Bot","null","null",,,"467092",,"null",6.541613398475925,-135.5914272735831,-8.087212530172403,-12.908996761724046,30.288371514548597,-25.27085860645921,"3.39","1.66","null","null","null","94.4","1569","7.0",630895,594798,"467092","624413","429664","641645","642708","642086","607043","643446","53.46","null","null","null","null","null","null","null",33,"3","Changeup",1,3,1,3,3,1,1,3,"Standard","Standard"
"CH","2020-09-26","91.8","-0.89","5.39","Jacob deGrom",671277,594798,"null","swinging_strike",,,,,"7","null","R","L","R","WSH","NYM","S","null","null",1,0,2020,"-0.99","0.15","-0.46","2.03",571788,"null",543228,2,4,"Bot","null","null",,,"467092",,"null",3.2730971405210565,-133.66638631487393,-3.0192776699789032,-12.566107799571627,28.97591630108004,-29.9018489488677,"3.38","1.64","null","null","null","93.1","1515","7.0",630895,594798,"467092","624413","429664","641645","642708","642086","607043","643446","53.47","null","null","null","null","null","null","null",33,"2","Changeup",1,3,1,3,3,1,1,3,"Standard","Standard"
"CH","2020-09-26","90.8","-0.97","5.36","Jacob deGrom",671277,594798,"null","ball",,,,,"11","null","R","L","R","WSH","NYM","B","null","null",0,0,2020,"-1.07","0.22","-1.32","3.09",571788,"null",543228,2,4,"Bot","null","null",,,"467092",,"null",1.4466348812331449,-132.18668430933894,-0.20652554229272735,-12.882271306032269,29.233055460132704,-29.771238029550688,"3.37","1.63","null","null","null","92.0","1535","7.1",630895,594798,"467092","624413","429664","641645","642708","642086","607043","643446","53.43","null","null","null","null","null","null","null",33,"1","Changeup",1,3,1,3,3,1,1,3,"Standard","Standard"
"SL","2020-09-26","93.6","-1.03","5.48","Jacob deGrom",543228,594798,"single","hit_into_play_no_out",,,,,"9","Yan Gomes singles on a fly ball to center fielder Brandon Nimmo.   Brock Holt to 3rd.  ","R","R","R","WSH","NYM","X",8,"fly_ball",0,1,2020,"0.32","0.63","0.46","1.65","null","null",571788,2,4,"Bot","114.31","104.49",,,"467092",,"null",3.142446034356364,-136.2667768961787,-5.654939596292644,3.4083767415279174,28.11227895427106,-23.268386125997505,"3.11","1.43","225","66.3","34","94.9","2570","6.9",630895,594798,"467092","624413","429664","641645","642708","642086","607043","643446","53.62","0.721","0.649","0.90",1,1,0,4,32,"2","Slider",1,3,1,3,3,1,1,3,"Standard","Standard"
"SL","2020-09-26","91.5","-1.01","5.47","Jacob deGrom",543228,594798,"null","called_strike",,,,,"6","null","R","R","R","WSH","NYM","S","null","null",0,0,2020,"0.51","0.40","0.71","2.03","null","null",571788,2,4,"Bot","null","null",,,"467092",,"null",3.2661358814601833,-133.36113147078763,-3.7891418528844403,5.563150402751946,25.68591280221478,-26.81635352763753,"3.12","1.36","null","null","null","93.0","2568","6.9",630895,594798,"467092","624413","429664","641645","642708","642086","607043","643446","53.63","null","null","null","null","null","null","null",32,"1","Slider",1,3,1,3,3,1,1,3,"Standard","Standard"
"CU","2020-09-26","85.0","-1.11","5.45","Jacob deGrom",571788,594798,"single","hit_into_play_no_out",,,,,"13","Brock Holt singles on a line drive to right fielder Jeff McNeil.  ","R","L","R","WSH","NYM","X",9,"line_drive",2,2,2020,"0.77","-0.43","-0.35","1.29","null","null","null",2,4,"Bot","148.21","113.82",,,"467092",,"null",0.24587035818769903,-123.89486427572605,-2.6471286961527873,7.871920723961111,23.60405042178651,-36.30549004679399,"3.18","1.54","179","62.5","22","86.0","2735","6.7",630895,594798,"467092","624413","429664","641645","642708","642086","607043","643446","53.76","0.543","0.489","0.90",1,1,0,4,31,"5","Curveball",1,3,1,3,3,1,1,3,"Standard","Standard"
"CH","2020-09-26","94.3","-0.79","5.40","Jacob deGrom",571788,594798,"null","ball",,,,,"13","null","R","L","R","WSH","NYM","B","null","null",1,2,2020,"-0.81","0.61","-0.39","0.84","null","null","null",2,4,"Bot","null","null",,,"467092",,"null",2.9057424863334242,-137.19580459521032,-7.6524881059870955,-10.870514889414503,27.458334874094007,-23.11520603007269,"3.17","1.37","null","null","null","96.0","1597","7.1",630895,594798,"467092","624413","429664","641645","642708","642086","607043","643446","53.42","null","null","null","null","null","null","null",31,"4","Changeup",1,3,1,3,3,1,1,3,"Standard","Standard"
"SL","2020-09-26","93.2","-0.84","5.51","Jacob deGrom",571788,594798,"null","ball",,,,,"14","null","R","L","R","WSH","NYM","B","null","null",0,2,2020,"0.36","0.47","0.93","0.86","null","null","null",2,4,"Bot","null","null",,,"467092",,"null",3.809965342934726,-135.6481549169417,-7.371191742508721,3.742724948261998,25.82309221638445,-25.06785092783379,"3.22","1.59","null","null","null","94.7","2594","6.9",630895,594798,"467092","624413","429664","641645","642708","642086","607043","643446","53.65","null","null","null","null","null","null","null",31,"3","Slider",1,3,1,3,3,1,1,3,"Standard","Standard"
"CU","2020-09-26","88.0","-0.92","5.43","Jacob deGrom",571788,594798,"null","foul",,,,,"8","null","R","L","R","WSH","NYM","S","null","null",0,1,2020,"0.58","-0.30","0.05","1.75","null","null","null",2,4,"Bot","null","null",,,"467092",,"null",1.176113388541582,-128.21083755977585,-2.26924495982963,6.2469928462069495,25.001078579279927,-35.26490017879117,"3.18","1.54","1","72.3","-31","89.2","2645","6.9",630895,594798,"467092","624413","429664","641645","642708","642086","607043","643446","53.64","null","null","null","null","null","null","null",31,"2","Curveball",1,3,1,3,3,1,1,3,"Standard","Standard"
"CU","2020-09-26","86.2","-0.97","5.58","Jacob deGrom",571788,594798,"null","called_strike",,,,,"7","null","R","L","R","WSH","NYM","S","null","null",0,0,2020,"0.53","-0.59","-0.37","1.55","null","null","null",2,4,"Bot","null","null",,,"467092",,"null",0.34040644470277237,-125.59480235838542,-2.2089682523212035,5.568736419619043,24.033340715951667,-38.21176275085124,"3.26","1.12","null","null","null","87.2","2613","6.7",630895,594798,"467092","624413","429664","641645","642708","642086","607043","643446","53.76","null","null","null","null","null","null","null",31,"1","Curveball",1,3,1,3,3,1,1,3,"Standard","Standard"
"SL","2020-09-26","93.9","-0.93","5.50","Jacob deGrom",628450,594798,"strikeout","swinging_strike",,,,,"14","Yadiel Hernandez strikes out swinging.  ","R","L","R","WSH","NYM","S",2,"null",0,2,2020,"0.21","0.47","0.99","0.94","null","null","null",1,4,"Bot","null","null",,,"467092",,"null",4.549408861803203,-136.66446020145935,-7.232785853954289,1.7991980660333,27.416745095498403,-25.004077491499192,"3.29","1.49","null","null","null","95.4","2551","6.9",630895,594798,"467092","624413","429664","641645","642708","642086","607043","643446","53.57","null","null","0.00",1,0,0,"null",30,"3","Slider",1,3,1,3,3,1,1,3,"Standard","Standard"
"CH","2020-09-26","92.1","-0.86","5.47","Jacob deGrom",628450,594798,"null","swinging_strike",,,,,"4","null","R","L","R","WSH","NYM","S","null","null",0,1,2020,"-1.24","0.29","-0.62","2.19","null","null","null",1,4,"Bot","null","null",,,"467092",,"null",3.3601149831958557,-134.11405649162813,-3.2121744306059945,-15.658416739684025,27.659469385296585,-28.21769143570152,"3.29","1.49","null","null","null","93.7","1502","7.1",630895,594798,"467092","624413","429664","641645","642708","642086","607043","643446","53.41","null","null","null","null","null","null","null",30,"2","Changeup",1,3,1,3,3,1,1,3,"Standard","Standard"
"SL","2020-09-26","93.8","-0.98","5.50","Jacob deGrom",628450,594798,"null","swinging_strike",,,,,"14","null","R","L","R","WSH","NYM","S","null","null",0,0,2020,"0.11","0.51","0.91","1.35","null","null","null",1,4,"Bot","null","null",,,"467092",,"null",4.69406589398525,-136.50021616575705,-6.251746693298677,0.4124787055044196,26.87268686167656,-24.732009092609466,"3.29","1.49","null","null","null","95.2","2577","6.9",630895,594798,"467092","624413","429664","641645","642708","642086","607043","643446","53.63","null","null","null","null","null","null","null",30,"1","Slider",1,3,1,3,3,1,1,3,"Standard","Standard"
"FF","2020-09-26","100.2","-0.98","5.45","Jacob deGrom",665742,594798,"field_out","hit_into_play",,,,,"3","Juan Soto flies out sharply to right fielder Jeff McNeil.  ","R","L","R","WSH","NYM","X",9,"fly_ball",2,2,2020,"-0.81","1.43","0.34","2.79","null","null","null",0,4,"Bot","171.74","30.37",,,"467092",,"null",5.623100711708461,-145.78754876259467,-5.431280423680271,-12.847267195266562,34.43266920342284,-10.677115979195724,"3.10","1.51","412","108.4","40","101.5","2537","7.0",630895,594798,"467092","624413","429664","641645","642708","642086","607043","643446","53.50","0.657","1.264","0.00",1,0,0,6,29,"5","4-Seam Fastball",1,3,1,3,3,1,1,3,"Standard","Standard"
"FF","2020-09-26","99.1","-1.01","5.49","Jacob deGrom",665742,594798,"null","foul",,,,,"5","null","R","L","R","WSH","NYM","S","null","null",2,1,2020,"-0.42","1.45","0.02","2.18","null","null","null",0,4,"Bot","null","null",,,"467092",,"null",3.84427689049115,-144.24791478747196,-7.13154652947763,-6.701838575136946,32.5320537804683,-10.425797076185093,"3.10","1.51","313","93.9","35","100.5","2406","7.0",630895,594798,"467092","624413","429664","641645","642708","642086","607043","643446","53.51","null","null","null","null","null","null","null",29,"4","4-Seam Fastball",1,3,1,3,3,1,1,3,"Standard","Standard"
"SL","2020-09-26","92.9","-1.04","5.56","Jacob deGrom",665742,594798,"null","foul",,,,,"6","null","R","L","R","WSH","NYM","S","null","null",2,0,2020,"0.26","0.48","0.44","2.41","null","null","null",0,4,"Bot","null","null",,,"467092",,"null",3.2530049136270636,-135.37030340135155,-3.4566823955081936,2.6394922971380153,26.33479901371028,-25.737788721168172,"3.10","1.51","3","70.3","-47","94.3","2514","6.8",630895,594798,"467092","624413","429664","641645","642708","642086","607043","643446","53.73","null","null","null","null","null","null","null",29,"3","Slider",1,3,1,3,3,1,1,3,"Standard","Standard"
"CH","2020-09-26","91.1","-0.91","5.53","Jacob deGrom",665742,594798,"null","ball",,,,,"11","null","R","L","R","WSH","NYM","B","null","null",1,0,2020,"-1.08","0.31","-1.70","2.75","null","null","null",0,4,"Bot","null","null",,,"467092",,"null",0.3520853795517181,-132.73831662914623,-1.8089412848150512,-12.918190436767802,27.226379631084576,-28.35969018087263,"3.00","1.50","null","null","null","92.4","1509","6.9",630895,594798,"467092","624413","429664","641645","642708","642086","607043","643446","53.59","null","null","null","null","null","null","null",29,"2","Changeup",1,3,1,3,3,1,1,3,"Standard","Standard"
"CH","2020-09-26","91.1","-0.90","5.54","Jacob deGrom",665742,594798,"null","ball",,,,,"11","null","R","L","R","WSH","NYM","B","null","null",0,0,2020,"-0.97","0.45","-1.41","3.23","null","null","null",0,4,"Bot","null","null",,,"467092",,"null",0.8312368782870705,-132.70795336483692,-0.873958504747726,-11.624153875713665,28.441154893337416,-26.86743904561023,"3.06","1.42","null","null","null","92.2","1447","6.9",630895,594798,"467092","624413","429664","641645","642708","642086","607043","643446","53.63","null","null","null","null","null","null","null",29,"1","Changeup",1,3,1,3,3,1,1,3,"Standard","Standard"
"CH","2020-09-26","91.5","-0.84","5.46","Jacob deGrom",607208,594798,"strikeout","swinging_strike",,,,,"7","Trea Turner strikes out swinging.  ","R","R","R","WSH","NYM","S",2,"null",1,2,2020,"-1.09","0.28","-0.75","1.61","null","null","null",2,3,"Bot","null","null",,,"467092",,"null",2.6151256616838614,-133.35521306418346,-4.554675565733217,-13.593561666457639,26.614052907664288,-28.083933432834822,"3.34","1.66","null","null","null","93.1","1585","7.0",630895,594798,"467092","624413","429664","641645","642708","642086","607043","643446","53.51","null","null","0.00",1,0,0,"null",24,"4","Changeup",1,2,1,2,2,1,1,2,"Standard","Standard"
"SL","2020-09-26","92.6","-0.94","5.53","Jacob deGrom",607208,594798,"null","foul",,,,,"2","null","R","R","R","WSH","NYM","S","null","null",1,1,2020,"0.11","0.32","-0.20","3.45","null","null","null",2,3,"Bot","null","null",,,"467092",,"null",1.6721155048157441,-135.0175057899359,-0.2638962979424312,0.9803449628827893,28.044829560866727,-28.341384636484438,"3.34","1.66","192","76.0","60","93.9","2623","6.8",630895,594798,"467092","624413","429664","641645","642708","642086","607043","643446","53.68","null","null","null","null","null","null","null",24,"3","Slider",1,2,1,2,2,1,1,2,"Standard","Standard"
"FF","2020-09-26","100.0","-0.94","5.41","Jacob deGrom",607208,594798,"null","ball",,,,,"12","null","R","R","R","WSH","NYM","B","null","null",0,1,2020,"-0.60","1.34","1.45","2.83","null","null","null",2,3,"Bot","null","null",,,"467092",,"null",8.121750267145755,-145.33897348524528,-4.951194274477422,-10.501293857830472,34.93334831699431,-12.145507621510413,"3.35","1.73","null","null","null","101.2","2519","7.1",630895,594798,"467092","624413","429664","641645","642708","642086","607043","643446","53.45","null","null","null","null","null","null","null",24,"2","4-Seam Fastball",1,2,1,2,2,1,1,2,"Standard","Standard"
"SL","2020-09-26","92.8","-1.02","5.50","Jacob deGrom",607208,594798,"null","foul",,,,,"12","null","R","R","R","WSH","NYM","S","null","null",0,0,2020,"0.32","0.46","0.05","3.54","null","null","null",2,3,"Bot","null","null",,,"467092",,"null",2.045134394429926,-135.24658719741674,-0.3007982293646414,3.6133868329947703,26.198666456536042,-26.62921403159833,"3.34","1.66","223","78.7","24","94.4","2666","6.9",630895,594798,"467092","624413","429664","641645","642708","642086","607043","643446","53.62","null","null","null","null","null","null","null",24,"1","Slider",1,2,1,2,2,1,1,2,"Standard","Standard"
"SL","2020-09-26","94.0","-0.93","5.59","Jacob deGrom",664057,594798,"home_run","hit_into_play_score",,,,,"2","Andrew Stevenson homers (1) on a fly ball to center field.  ","R","L","R","WSH","NYM","X","null","fly_ball",2,2,2020,"0.32","0.34","0.18","2.89","null","null","null",2,3,"Bot","170.81","33.07",,,"467092",,"null",2.2010584652666614,-137.0003826535733,-2.143523221798315,3.6414323936860544,25.65681475582937,-27.587835442681065,"3.03","1.36","405","101.8","30","95.6","2561","6.8",630895,594798,"467092","624413","429664","641645","642708","642086","607043","643446","53.71","0.771","1.418","2.00",1,0,3,6,23,"6","Slider",0,2,0,2,2,0,0,2,"Standard","Standard"
"CH","2020-09-26","93.5","-0.75","5.43","Jacob deGrom",664057,594798,"null","ball",,,,,"14","null","R","L","R","WSH","NYM","B","null","null",1,2,2020,"-1.18","0.47","0.32","0.60","null","null","null",2,3,"Bot","null","null",,,"467092",,"null",5.412682335026713,-135.94398779062024,-7.881303523789981,-15.790607152509006,26.54150534639772,-24.954449774249404,"2.96","1.37","null","null","null","95.1","1589","7.0",630895,594798,"467092","624413","429664","641645","642708","642086","607043","643446","53.47","null","null","null","null","null","null","null",23,"5","Changeup",0,2,0,2,2,0,0,2,"Standard","Standard"
"SL","2020-09-26","93.6","-1.01","5.49","Jacob deGrom",664057,594798,"null","foul",,,,,"6","null","R","L","R","WSH","NYM","S","null","null",1,2,2020,"0.38","0.50","0.56","2.24","null","null","null",2,3,"Bot","null","null",,,"467092",,"null",3.270436137264855,-136.41382672152014,-3.897352241082502,4.195251848518433,24.474347761640338,-25.30023611051817,"3.03","1.36","4","72.0","-31","95.6","2688","7.0",630895,594798,"467092","624413","429664","641645","642708","642086","607043","643446","53.53","null","null","null","null","null","null","null",23,"4","Slider",0,2,0,2,2,0,0,2,"Standard","Standard"
"SL","2020-09-26","92.4","-0.88","5.53","Jacob deGrom",664057,594798,"null","swinging_strike",,,,,"14","null","R","L","R","WSH","NYM","S","null","null",1,1,2020,"0.44","0.25","1.61","1.46","null","null","null",2,3,"Bot","null","null",,,"467092",,"null",5.467712348855035,-134.57112685447547,-5.24552054668847,4.479227960652743,24.075605082174434,-28.361666101414308,"3.03","1.36","null","null","null","94.3","2652","6.9",630895,594798,"467092","624413","429664","641645","642708","642086","607043","643446","53.56","null","null","null","null","null","null","null",23,"3","Slider",0,2,0,2,2,0,0,2,"Standard","Standard"
"CH","2020-09-26","93.1","-0.80","5.45","Jacob deGrom",664057,594798,"null","ball",,,,,"11","null","R","L","R","WSH","NYM","B","null","null",0,1,2020,"-1.13","0.40","-1.00","2.92","null","null","null",2,3,"Bot","null","null",,,"467092",,"null",2.000301392905355,-135.6333443876425,-1.6689380430147176,-14.413141356054885,27.524238735153002,-27.041235695361543,"2.99","1.37","null","null","null","94.8","1564","7.0",630895,594798,"467092","624413","429664","641645","642708","642086","607043","643446","53.47","null","null","null","null","null","null","null",23,"2","Changeup",0,2,0,2,2,0,0,2,"Standard","Standard"
"SL","2020-09-26","92.9","-0.95","5.50","Jacob deGrom",664057,594798,"null","swinging_strike",,,,,"14","null","R","L","R","WSH","NYM","S","null","null",0,0,2020,"0.38","0.35","1.37","1.10","null","null","null",2,3,"Bot","null","null",,,"467092",,"null",5.191591974038087,-135.2338325476948,-6.3894482884403665,3.694043440041491,25.707727829616697,-26.818809154816943,"3.03","1.36","null","null","null","94.5","2612","6.9",630895,594798,"467092","624413","429664","641645","642708","642086","607043","643446","53.56","null","null","null","null","null","null","null",23,"1","Slider",0,2,0,2,2,0,0,2,"Standard","Standard"
"SL","2020-09-26","91.9","-1.03","5.43","Jacob deGrom",645302,594798,"strikeout","swinging_strike",,,,,"14","Victor Robles strikes out swinging.  ","R","R","R","WSH","NYM","S",2,"null",3,2,2020,"0.20","0.40","1.03","2.27","null","null","null",1,3,"Bot","null","null",,,"467092",,"null",4.844678241676284,-133.96884131276545,-3.1474728611472615,1.5393659825050297,25.20997574618482,-26.93876159924055,"3.46","1.63","null","null","null","93.5","2563","6.9",630895,594798,"467092","624413","429664","641645","642708","642086","607043","643446","53.63","null","null","0.00",1,0,0,"null",22,"8","Slider",0,2,0,2,2,0,0,2,"Standard","Standard"
"SL","2020-09-26","91.4","-0.92","5.54","Jacob deGrom",645302,594798,"null","foul",,,,,"3","null","R","R","R","WSH","NYM","S","null","null",3,2,2020,"0.48","0.37","0.46","3.15","null","null","null",1,3,"Bot","null","null",,,"467092",,"null",2.4587637679534424,-133.23267306016098,-1.0008238347797274,5.26731775315787,26.658462678595697,-27.790429662981882,"3.46","1.63","195","71.2","56","92.6","2413","6.8",630895,594798,"467092","624413","429664","641645","642708","642086","607043","643446","53.74","null","null","null","null","null","null","null",22,"7","Slider",0,2,0,2,2,0,0,2,"Standard","Standard"
"FF","2020-09-26","99.2","-1.04","5.45","Jacob deGrom",645302,594798,"null","ball",,,,,"11","null","R","R","R","WSH","NYM","B","null","null",2,2,2020,"-0.56","1.25","-1.15","4.72","null","null","null",1,3,"Bot","null","null",,,"467092",,"null",1.014219348672849,-144.46854624400095,0.48171575127888533,-8.08963795843,33.232178791129485,-14.915798417793688,"3.30","1.51","null","null","null","100.3","2335","6.8",630895,594798,"467092","624413","429664","641645","642708","642086","607043","643446","53.70","null","null","null","null","null","null","null",22,"6","4-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Standard"
